,0
1668,0.17244482
1669,0.17269908
1670,0.04043515
1671,0.11530033
1672,0.09158306
1673,0.14030026
1674,0.1152831
1675,0.11332313
1676,0.041419066
1677,0.09369604
1678,0.12394647
1679,0.08888526
1680,0.08943453
1681,0.33372873
1682,0.09950554
1683,0.066476315
1684,0.12083051
1685,0.03294876
1686,0.10584476
1687,0.49909148
1688,0.28818408
1689,0.11047246
1690,0.1824338
1691,0.20433326
1692,0.12649241
1693,0.20278777
1694,0.11808815
1695,0.14141044
1696,0.14370012
1697,0.23703012
1698,0.20301254
1699,0.0715121
1700,0.045875132
1701,0.31825316
1702,0.20331153
1703,0.13175768
1704,0.2330736
1705,0.25359353
1706,0.37752327
1707,0.17368816
1708,0.09544122
1709,0.06558995
1710,0.20352818
1711,0.09760768
1712,0.1085382
1713,0.2572656
1714,0.10755388
1715,0.10716384
1716,0.10291443
1717,0.3018867
1718,0.31040215
1719,0.22549896
1720,0.14779118
1721,0.39926967
1722,0.05316732
1723,0.10739795
1724,0.26153058
1725,0.11274772
1726,0.0855424
1727,0.58344436
1728,0.07037614
1729,0.10010871
1730,0.5555712
1731,0.1345978
1732,0.02299416
1733,0.23344983
1734,0.08090632
1735,0.14296731
1736,0.18691085
1737,0.123383194
1738,0.21107277
1739,0.064464495
1740,0.052011557
1741,0.14402059
1742,0.11344071
1743,0.09291654
1744,0.06680788
1745,0.05976831
1746,0.056302134
1747,0.36693305
1748,0.11271726
1749,0.42996073
1750,0.19864985
1751,0.13761605
1752,0.10587834
1753,0.6715099
1754,0.10654246
1755,0.44836396
1756,0.45458147
1757,0.08043235
1758,0.10671266
1759,0.10344542
1760,0.14892584
1761,0.09377954
1762,0.07564279
1763,0.11489082
1764,0.113800734
1765,0.174585
1766,0.14371316
1767,0.32119203
1768,0.16765307
1769,0.11177433
1770,0.25744805
1771,0.18050769
1772,0.17927821
1773,0.13124767
1774,0.1544054
1775,0.06303758
1776,0.06168036
1777,0.051907394
1778,0.41043395
1779,0.30066636
1780,0.16730922
1781,0.07156732
1782,0.15456405
1783,0.082121864
1784,0.22654718
1785,0.50505316
1786,0.15181078
1787,0.066691
1788,0.092968486
1789,0.3028422
1790,0.16379088
1791,0.14421472
1792,0.16062035
1793,0.10073066
1794,0.06415561
1795,0.14014517
1796,0.42669323
1797,0.18600523
1798,0.040166628
1799,0.07304152
1800,0.111376464
1801,0.11154497
1802,0.38139853
1803,0.16123126
1804,0.33228788
1805,0.069957554
1806,0.037199274
1807,0.18792011
1808,0.061924223
1809,0.15710825
1810,0.26956838
1811,0.18511467
1812,0.16004305
1813,0.5771674
1814,0.1762126
1815,0.43504268
1816,0.1081844
1817,0.44912001
1818,0.09558349
1819,0.05190146
1820,0.061669726
1821,0.09145427
1822,0.15578805
1823,0.4780002
1824,0.11056645
1825,0.18119572
1826,0.20745805
1827,0.11458129
1828,0.3300673
1829,0.1999322
1830,0.3291882
1831,0.13002096
1832,0.07706196
1833,0.36389792
1834,0.17309982
1835,0.13534243
1836,0.11540141
1837,0.1483684
1838,0.10668434
1839,0.07008082
1840,0.1449206
1841,0.40835157
1842,0.10496229
1843,0.055880673
1844,0.46438542
1845,0.07038423
1846,0.5903921
1847,0.5974207
1848,0.36652815
1849,0.14505927
1850,0.30816114
1851,0.08512656
1852,0.2694336
1853,0.3130912
1854,0.1589552
1855,0.23477782
1856,0.08249311
1857,0.07424296
1858,0.3233204
1859,0.070109025
1860,0.37674534
1861,0.22007799
1862,0.30554697
1863,0.16220504
1864,0.2542979
1865,0.47594583
1866,0.19592445
1867,0.13208319
1868,0.104725555
1869,0.060421437
1870,0.067542836
1871,0.678645
1872,0.14246833
1873,0.13675375
1874,0.2040012
1875,0.14901103
1876,0.10684185
1877,0.08838431
1878,0.12573043
1879,0.040257484
1880,0.03945806
1881,0.12906078
1882,0.5142908
1883,0.16341376
1884,0.07161797
1885,0.09132542
1886,0.42640892
1887,0.12253308
1888,0.30555785
1889,0.4152791
1890,0.18332379
1891,0.09280919
1892,0.05322007
1893,0.5376631
1894,0.099697016
1895,0.24700995
1896,0.2047944
1897,0.28820416
1898,0.06641438
1899,0.05810296
1900,0.23803855
1901,0.15546243
1902,0.67587066
1903,0.25996998
1904,0.22365065
1905,0.35467696
1906,0.11961776
1907,0.29064575
1908,0.093752645
1909,0.17749958
1910,0.038738683
1911,0.09561777
1912,0.12037643
1913,0.13709937
1914,0.26946926
1915,0.079264894
1916,0.35434303
1917,0.1405571
1918,0.084102094
1919,0.22547738
1920,0.27832678
1921,0.29754135
1922,0.5151405
1923,0.10299537
1924,0.013250144
1925,0.12372019
1926,0.35507143
1927,0.038929872
1928,0.4775527
1929,0.20942749
1930,0.05951752
1931,0.42534706
1932,0.07959246
1933,0.1132283
1934,0.0595014
1935,0.04507478
1936,0.09244511
1937,0.19941585
1938,0.26181725
1939,0.057684693
1940,0.1901299
1941,0.18579637
1942,0.19772692
1943,0.067739174
1944,0.12056206
1945,0.30706322
1946,0.0952198
1947,0.04253759
1948,0.039901074
1949,0.24442853
1950,0.15123934
1951,0.41239193
1952,0.116873816
1953,0.33167982
1954,0.0724718
1955,0.11295012
1956,0.3161911
1957,0.13393782
1958,0.19679736
1959,0.3386946
1960,0.5208668
1961,0.099140316
1962,0.16675949
1963,0.08581478
1964,0.043003656
1965,0.065273955
1966,0.530543
1967,0.13665292
1968,0.071002565
1969,0.026617201
1970,0.11023481
1971,0.376865
1972,0.20682257
1973,0.18100625
1974,0.097169116
1975,0.015287227
1976,0.19784425
1977,0.112687394
1978,0.12121649
1979,0.03471873
1980,0.23182741
1981,0.1064286
1982,0.13647176
1983,0.113369055
1984,0.079579465
1985,0.15910973
1986,0.05951948
1987,0.0941607
1988,0.07828563
1989,0.20991816
1990,0.4318343
1991,0.24598303
1992,0.13273107
1993,0.16136092
1994,0.120592624
1995,0.11378474
1996,0.099971265
1997,0.18184894
1998,0.20243113
1999,0.04963833
2000,0.18458413
2001,0.10963843
2002,0.15735358
2003,0.14017865
2004,0.06545003
2005,0.1314641
2006,0.04901275
2007,0.21870685
2008,0.22355317
2009,0.18069942
2010,0.069016896
2011,0.38358393
2012,0.2694512
2013,0.1288701
2014,0.12074676
2015,0.13028362
2016,0.08583287
2017,0.118559204
2018,0.09280964
2019,0.06406476
2020,0.050428968
2021,0.08804293
2022,0.29289111
2023,0.15817575
2024,0.21539854
2025,0.31732687
2026,0.02963562
2027,0.11790865
2028,0.24697848
2029,0.08439453
2030,0.101867065
2031,0.12016972
2032,0.25435823
2033,0.34908932
2034,0.0898686
2035,0.09098107
2036,0.19364257
2037,0.1861353
2038,0.574201
2039,0.1702084
2040,0.27061936
2041,0.42837802
2042,0.14876859
2043,0.17924087
2044,0.5982941
2045,0.096829
2046,0.123178564
2047,0.079156384
2048,0.23197912
2049,0.18434164
2050,0.03381568
2051,0.0515246
2052,0.027509954
2053,0.5058894
2054,0.33164933
2055,0.25120616
2056,0.55544543
2057,0.11776299
2058,0.21374846
2059,0.046012037
2060,0.1793001
2061,0.14006324
2062,0.09932342
2063,0.07355363
2064,0.038207643
2065,0.17843252
2066,0.28542292
2067,0.23405233
2068,0.38312358
2069,0.22700474
2070,0.13589992
2071,0.3783738
2072,0.027201047
2073,0.065654226
2074,0.11412579
2075,0.15998952
2076,0.093290396
2077,0.10593099
2078,0.04122012
2079,0.09430003
2080,0.10194054
2081,0.47287053
2082,0.077971585
2083,0.10648932
2084,0.032421473
2085,0.1816511
2086,0.10758232
2087,0.1381435
2088,0.054212812
2089,0.1281804
2090,0.1978387
2091,0.041827988
2092,0.17763722
2093,0.10669203
2094,0.1296316
2095,0.059219908
2096,0.36345264
2097,0.07799379
2098,0.082586564
2099,0.03433779
2100,0.06588155
2101,0.029473377
2102,0.08913256
2103,0.30800954
2104,0.17726435
2105,0.17577046
2106,0.041044336
2107,0.10803692
2108,0.3047925
2109,0.203737
2110,0.10591281
2111,0.39043972
2112,0.4485971
2113,0.058098156
2114,0.23479365
2115,0.066708125
2116,0.09068511
2117,0.07399686
2118,0.1317778
2119,0.21495739
2120,0.08145649
2121,0.07012589
2122,0.05799135
2123,0.17983884
2124,0.18226795
2125,0.2699877
2126,0.1686881
2127,0.08012053
2128,0.47809854
2129,0.03296725
2130,0.039533827
2131,0.27267995
2132,0.16908053
2133,0.051469676
2134,0.1002403
2135,0.09513091
2136,0.04811666
2137,0.10068484
2138,0.07559189
2139,0.2402839
2140,0.18501624
2141,0.61984456
2142,0.079323724
2143,0.06459767
2144,0.08281675
2145,0.03852955
2146,0.4499517
2147,0.02803062
2148,0.07188665
2149,0.18881842
2150,0.2329332
2151,0.40263647
2152,0.28436434
2153,0.05884786
2154,0.06756722
2155,0.42735076
2156,0.09917709
2157,0.67750174
2158,0.36169565
2159,0.26803482
2160,0.06364508
2161,0.07131504
2162,0.044191517
2163,0.14697252
2164,0.109752335
2165,0.07728082
2166,0.34920567
2167,0.046440523
2168,0.6890445
2169,0.09141501
2170,0.14045794
2171,0.08996357
2172,0.2772276
2173,0.22915083
2174,0.33214492
2175,0.14487523
2176,0.06634075
2177,0.07071824
2178,0.4306181
2179,0.13285124
2180,0.19793175
2181,0.42526892
2182,0.75365937
2183,0.088386886
2184,0.09010837
2185,0.278577
2186,0.04569737
2187,0.051994253
2188,0.17132519
2189,0.19143456
2190,0.25718796
2191,0.32177615
2192,0.29229385
2193,0.100701675
2194,0.27831474
2195,0.13120407
2196,0.42828116
2197,0.16697563
2198,0.109248064
2199,0.16646886
2200,0.28988847
2201,0.13720241
2202,0.13423221
2203,0.051404316
2204,0.06768002
2205,0.14644386
2206,0.5148941
2207,0.2941053
2208,0.11878422
2209,0.29413733
2210,0.42766345
2211,0.13983959
2212,0.054623563
2213,0.10776469
2214,0.11774482
2215,0.41601136
2216,0.21513867
2217,0.043594595
2218,0.12012672
2219,0.086168244
2220,0.120703645
2221,0.051511146
2222,0.06155894
2223,0.21133466
2224,0.11272526
2225,0.14722201
2226,0.16370541
2227,0.030412491
2228,0.16688031
2229,0.07910675
2230,0.095728315
2231,0.24570917
2232,0.21538429
2233,0.09802455
2234,0.15222585
2235,0.113455236
2236,0.1705678
2237,0.035223447
2238,0.28866923
2239,0.12681751
2240,0.612115
2241,0.12219841
2242,0.03455087
2243,0.11398784
2244,0.116903305
2245,0.10842213
2246,0.091396295
2247,0.07527527
2248,0.14301684
2249,0.09244516
2250,0.26908794
2251,0.09793898
2252,0.26483735
2253,0.08754669
2254,0.113897264
2255,0.1626358
2256,0.044881556
2257,0.15036997
2258,0.43994522
2259,0.1583147
2260,0.07886481
2261,0.18831135
2262,0.5825572
2263,0.023172993
2264,0.11996209
2265,0.13068841
2266,0.09133441
2267,0.18102986
2268,0.07825417
2269,0.08610998
2270,0.08984592
2271,0.12036388
2272,0.14115566
2273,0.06951192
2274,0.30143774
2275,0.12757117
2276,0.1401628
2277,0.12513432
2278,0.046298563
2279,0.226115
2280,0.33123368
2281,0.23085932
2282,0.11350738
2283,0.20872103
2284,0.15257695
2285,0.24817723
2286,0.07691409
2287,0.043022938
2288,0.10375563
2289,0.21544106
2290,0.086221665
2291,0.10822382
2292,0.15281476
2293,0.047251
2294,0.19717862
2295,0.101464026
2296,0.12854971
2297,0.09928489
2298,0.29111463
2299,0.18519565
2300,0.2196691
2301,0.22397406
2302,0.24046539
2303,0.11308545
2304,0.47973144
2305,0.051622234
2306,0.10070208
2307,0.18379472
2308,0.083811924
2309,0.42441377
2310,0.18515207
2311,0.20328148
2312,0.049296476
2313,0.04925351
2314,0.19578111
2315,0.24239135
2316,0.057729524
2317,0.13209847
2318,0.087832265
2319,0.13634802
2320,0.06910568
2321,0.3785876
2322,0.07161202
2323,0.17000692
2324,0.09836934
2325,0.6119249
2326,0.09594061
2327,0.12231999
2328,0.056311175
2329,0.22776823
2330,0.19229658
2331,0.17180926
2332,0.05727695
2333,0.0822992
2334,0.27619016
2335,0.08944099
2336,0.45978007
2337,0.059091404
2338,0.35893524
2339,0.14952655
2340,0.08706745
2341,0.45020187
2342,0.16013119
2343,0.12902255
2344,0.24831384
2345,0.11136509
2346,0.2526431
2347,0.055067908
2348,0.19450854
2349,0.14517653
2350,0.07364703
2351,0.23351495
2352,0.17601465
2353,0.25962898
2354,0.069146834
2355,0.12749702
2356,0.14147834
2357,0.03393436
2358,0.026473626
2359,0.27970892
2360,0.142119
2361,0.13600697
2362,0.1952955
2363,0.34049386
2364,0.3205801
2365,0.2887936
2366,0.13338482
2367,0.40371272
2368,0.036555376
2369,0.063716486
2370,0.27003753
2371,0.23087376
2372,0.07374729
2373,0.23829804
2374,0.09206012
2375,0.3052382
2376,0.23455599
2377,0.26472184
2378,0.10649236
2379,0.03313799
2380,0.09828236
2381,0.078568056
2382,0.1562681
2383,0.139833
2384,0.11429564
2385,0.19941424
2386,0.3344808
2387,0.32064927
2388,0.33741614
2389,0.44470078
2390,0.18434288
2391,0.07101537
2392,0.12559786
2393,0.09683681
2394,0.32832292
2395,0.12233456
2396,0.04770114
2397,0.02987424
2398,0.10491788
2399,0.20258212
2400,0.15828001
2401,0.07091288
2402,0.08450781
2403,0.10278217
2404,0.084149435
2405,0.054418284
2406,0.06813654
2407,0.18124104
2408,0.2352027
2409,0.48586085
2410,0.34339082
2411,0.09519445
2412,0.0584744
2413,0.16179664
2414,0.16029759
2415,0.3914327
2416,0.18951428
2417,0.13878943
2418,0.087184064
2419,0.08087836
2420,0.07242514
2421,0.09310213
2422,0.12802546
2423,0.0802801
2424,0.1510185
2425,0.13763544
2426,0.092721835
2427,0.11902279
2428,0.4111641
2429,0.10243029
2430,0.04736352
2431,0.17779124
2432,0.36545512
2433,0.14693098
2434,0.36004543
2435,0.08673747
2436,0.27304745
2437,0.09160122
2438,0.038980357
2439,0.42133817
2440,0.029132167
2441,0.09345951
2442,0.071716994
2443,0.2924228
2444,0.12357493
2445,0.08790019
2446,0.05518909
2447,0.04860163
2448,0.1481743
2449,0.12171397
2450,0.42164633
2451,0.090970956
2452,0.3779773
2453,0.16548882
2454,0.06949121
2455,0.05532787
2456,0.10973777
2457,0.13938771
2458,0.38165724
2459,0.079973854
2460,0.08234763
2461,0.22228026
2462,0.089521095
2463,0.4854427
2464,0.054944113
2465,0.051644262
2466,0.25263503
2467,0.16925578
2468,0.26018354
2469,0.3721524
2470,0.06557931
2471,0.053446986
2472,0.1827577
2473,0.15505914
2474,0.10610263
2475,0.061426513
2476,0.13378036
2477,0.2562312
2478,0.19499163
2479,0.2345733
2480,0.15431213
2481,0.11270076
2482,0.15294312
2483,0.7402055
2484,0.07120754
2485,0.17476334
2486,0.11364939
2487,0.14318943
2488,0.19075403
2489,0.14840072
2490,0.08595734
2491,0.18863745
2492,0.055346157
2493,0.12265955
2494,0.07517342
2495,0.2900363
2496,0.10635236
2497,0.15848629
2498,0.15602395
2499,0.061668403
2500,0.10302738
2501,0.34358063
2502,0.20763408
2503,0.12698112
2504,0.52440965
2505,0.1521431
2506,0.13205752
2507,0.2874331
2508,0.09861917
2509,0.05565741
2510,0.21928552
2511,0.046050686
2512,0.04876853
2513,0.33605585
2514,0.12125821
2515,0.045334563
2516,0.063112214
2517,0.10934721
2518,0.14247085
2519,0.10716892
2520,0.09231332
2521,0.113248155
2522,0.17987421
2523,0.15321465
2524,0.07729282
2525,0.37825292
2526,0.08231642
2527,0.10326348
2528,0.21053977
2529,0.090144135
2530,0.08128516
2531,0.06392178
2532,0.08675158
2533,0.13887191
2534,0.1986768
2535,0.06502047
2536,0.10299213
2537,0.15064074
2538,0.13018239
2539,0.08565427
2540,0.08890739
2541,0.1403805
2542,0.061037734
2543,0.17377463
2544,0.11202754
2545,0.07521593
2546,0.08753899
2547,0.0955271
2548,0.055577017
2549,0.33346224
2550,0.15074337
2551,0.42147708
2552,0.25217018
2553,0.08696278
2554,0.5433746
2555,0.31222114
2556,0.16828409
2557,0.23446906
2558,0.063394494
2559,0.07501078
2560,0.089492865
2561,0.0895101
2562,0.2443711
2563,0.10780159
2564,0.13412757
2565,0.056287058
2566,0.115902275
2567,0.2090075
2568,0.45983344
2569,0.13162147
2570,0.107927725
2571,0.14967324
2572,0.20624034
2573,0.022703035
2574,0.22159186
2575,0.20830357
2576,0.11223968
2577,0.73286486
2578,0.09176861
2579,0.10726398
2580,0.11146333
2581,0.061764054
2582,0.13882509
2583,0.10098927
2584,0.16638058
2585,0.12641598
2586,0.15689446
2587,0.47932667
2588,0.09369215
2589,0.09719583
2590,0.04946494
2591,0.57110536
2592,0.099305995
2593,0.2542237
2594,0.047304388
2595,0.06337902
2596,0.20053457
2597,0.17663328
2598,0.121944316
2599,0.07302847
2600,0.1451889
2601,0.14673278
2602,0.29062364
2603,0.15823069
2604,0.14265832
2605,0.08718141
2606,0.42921293
2607,0.104130045
2608,0.16871566
2609,0.06812545
2610,0.23032336
2611,0.056294493
2612,0.10008315
2613,0.10729437
2614,0.107447766
2615,0.19405548
2616,0.06461198
2617,0.39228782
2618,0.18573073
2619,0.20476295
2620,0.1817965
2621,0.22171947
2622,0.10173169
2623,0.14888133
2624,0.053303152
2625,0.4752593
2626,0.04823587
2627,0.07993482
2628,0.18171822
2629,0.14021344
2630,0.099608876
2631,0.16354892
2632,0.21257937
2633,0.08883903
2634,0.16535674
2635,0.075069174
2636,0.16278183
2637,0.11583728
2638,0.11101853
2639,0.25250685
2640,0.22443096
2641,0.06005685
2642,0.0982393
2643,0.06669145
2644,0.13244517
2645,0.1234526
2646,0.44837603
2647,0.23810688
2648,0.11331129
2649,0.32044372
2650,0.047999673
2651,0.13979945
2652,0.4210403
2653,0.14536843
2654,0.07729078
2655,0.09164397
2656,0.12663944
2657,0.29707727
2658,0.65693027
2659,0.57523346
2660,0.09600662
2661,0.09554481
2662,0.123430684
2663,0.14307573
2664,0.43294388
2665,0.17663185
2666,0.21848674
2667,0.16304284
2668,0.13782836
2669,0.13287035
2670,0.06813609
2671,0.16603
2672,0.20723137
2673,0.19392285
2674,0.20476261
2675,0.060788933
2676,0.08597923
2677,0.4966263
2678,0.19442675
2679,0.19863124
2680,0.09814271
2681,0.09468908
2682,0.14386259
2683,0.14361931
2684,0.33246905
2685,0.71334916
2686,0.40025413
2687,0.067908175
2688,0.12989692
2689,0.09544528
2690,0.13599513
2691,0.23681167
2692,0.17806341
2693,0.08463258
2694,0.0640791
2695,0.30243474
2696,0.16374566
2697,0.09123945
2698,0.029851038
2699,0.03937939
2700,0.157584
2701,0.108611315
2702,0.07750661
2703,0.7908693
2704,0.06082103
2705,0.3381683
2706,0.06462292
2707,0.08150028
2708,0.19206974
2709,0.067249015
2710,0.20240289
2711,0.11468431
2712,0.093645416
2713,0.22049776
2714,0.101123706
2715,0.20024829
2716,0.5562932
2717,0.12902758
2718,0.05587597
2719,0.11282387
2720,0.105178714
2721,0.06409778
2722,0.14920847
2723,0.098972015
2724,0.16849986
2725,0.4121718
2726,0.12548512
2727,0.089052364
2728,0.43074235
2729,0.353433
2730,0.1710278
2731,0.26362702
2732,0.3540057
2733,0.1101136
2734,0.1525209
2735,0.13575013
2736,0.11036092
2737,0.087491155
2738,0.16022871
2739,0.08488658
2740,0.11036858
2741,0.29337192
2742,0.09005573
2743,0.05332224
2744,0.07336381
2745,0.095354006
2746,0.1665324
2747,0.098989576
2748,0.27917755
2749,0.13231286
2750,0.31352863
2751,0.17932418
2752,0.7006548
2753,0.06755729
2754,0.15554541
2755,0.0581816
2756,0.35453936
2757,0.123942226
2758,0.11185962
2759,0.07608452
2760,0.10901177
2761,0.27547392
2762,0.11703171
2763,0.13049051
2764,0.26543507
2765,0.13081841
2766,0.1253595
2767,0.07226651
2768,0.29130846
2769,0.50201243
2770,0.061747666
2771,0.08843135
2772,0.36439446
2773,0.13941199
2774,0.2025586
2775,0.091859676
2776,0.22100241
2777,0.1594627
2778,0.22604272
2779,0.3549365
2780,0.63312966
2781,0.12840723
2782,0.062745534
2783,0.17227416
2784,0.58994657
2785,0.1551012
2786,0.2196727
2787,0.10091141
2788,0.28760928
2789,0.089128576
2790,0.16392444
2791,0.3646497
2792,0.09823343
2793,0.08885602
2794,0.17764162
2795,0.5546175
2796,0.10541103
2797,0.14377868
2798,0.1606647
2799,0.2013311
2800,0.21311164
2801,0.10619424
2802,0.20187953
2803,0.29320258
2804,0.19112244
2805,0.26429355
2806,0.15471087
2807,0.14766532
2808,0.23918259
2809,0.38935754
2810,0.17742161
2811,0.09899838
2812,0.13999936
2813,0.2038629
2814,0.11643925
2815,0.09443803
2816,0.07495103
2817,0.27745903
2818,0.11479896
2819,0.2529522
2820,0.05071441
2821,0.04516025
2822,0.060793176
2823,0.37980604
2824,0.25824597
2825,0.10921785
2826,0.062264618
2827,0.086683095
2828,0.16303252
2829,0.070369646
2830,0.105537936
2831,0.108205676
2832,0.35906878
2833,0.09088362
2834,0.15016381
2835,0.53513074
2836,0.07022409
2837,0.226942
2838,0.108274765
2839,0.33977178
2840,0.13391364
2841,0.13363267
2842,0.06892211
2843,0.05818404
2844,0.29377624
2845,0.20268376
2846,0.047237482
2847,0.18865941
2848,0.07552765
2849,0.5317164
2850,0.2189322
2851,0.19090615
2852,0.15499501
2853,0.230149
2854,0.379821
2855,0.51964563
2856,0.31725767
2857,0.060005914
2858,0.18277569
2859,0.11121591
2860,0.12733896
2861,0.40684488
2862,0.09198372
2863,0.10581369
2864,0.1638727
2865,0.24388936
2866,0.1468493
2867,0.19138941
2868,0.1784263
2869,0.10326681
2870,0.15283503
2871,0.12160434
2872,0.20991412
2873,0.589909
2874,0.063367985
2875,0.19524854
2876,0.16697137
2877,0.11205165
2878,0.17061922
2879,0.19428718
2880,0.39260995
2881,0.075583525
2882,0.54213
2883,0.10173102
2884,0.15372951
2885,0.049259618
2886,0.26484156
2887,0.045903694
2888,0.14693002
2889,0.07397474
2890,0.24445812
2891,0.049621437
2892,0.061285198
2893,0.12653132
2894,0.33520028
2895,0.09384734
2896,0.25517583
2897,0.083526365
2898,0.11615842
2899,0.217091
2900,0.26576132
2901,0.14811721
2902,0.12578285
2903,0.12922771
2904,0.11964642
2905,0.07845394
2906,0.15777612
2907,0.1020119
2908,0.11278802
2909,0.082072206
2910,0.16546893
2911,0.05853379
2912,0.05010216
2913,0.17281444
2914,0.10537447
2915,0.108156525
2916,0.14227456
2917,0.4329454
2918,0.2081029
2919,0.30635878
2920,0.08120623
2921,0.16515476
2922,0.13503408
2923,0.120178245
2924,0.39313495
2925,0.06599867
2926,0.16832419
2927,0.117453
2928,0.20417476
2929,0.111333564
2930,0.30499062
2931,0.40571404
2932,0.08850408
2933,0.024009082
2934,0.107422724
2935,0.13943078
2936,0.071739584
2937,0.11039908
2938,0.33986342
2939,0.09059439
2940,0.24741353
2941,0.17315347
2942,0.13811767
2943,0.07285227
2944,0.15948132
2945,0.388186
2946,0.09388531
2947,0.4644758
2948,0.28576726
2949,0.045057748
2950,0.17011963
2951,0.16813779
2952,0.25055167
2953,0.14923312
2954,0.11708702
2955,0.16806872
2956,0.081016414
2957,0.06511675
2958,0.13087177
2959,0.044852253
2960,0.074459076
2961,0.14672561
2962,0.04981062
2963,0.45111802
2964,0.066323735
2965,0.25965622
2966,0.11391983
2967,0.07216623
2968,0.49427152
2969,0.1439307
2970,0.14947645
2971,0.054841153
2972,0.06904308
2973,0.4087655
2974,0.23391883
2975,0.06522621
2976,0.24780884
2977,0.2329953
2978,0.13954818
2979,0.24352176
2980,0.091393284
2981,0.045452245
2982,0.053614024
2983,0.0771855
2984,0.10016474
2985,0.15759125
2986,0.15811181
2987,0.20793554
2988,0.19947132
2989,0.3953935
2990,0.076449625
2991,0.04803868
2992,0.08032611
2993,0.4334131
2994,0.10976177
2995,0.13921201
2996,0.12402674
2997,0.1069506
2998,0.050459493
2999,0.060230214
3000,0.13650997
3001,0.444724
3002,0.07483166
3003,0.09218051
3004,0.14791799
3005,0.11354418
3006,0.48472
3007,0.028368002
3008,0.046012234
3009,0.23341691
3010,0.14547785
3011,0.14664048
3012,0.4816423
3013,0.1155937
3014,0.056036472
3015,0.2956055
3016,0.14554377
3017,0.070961915
3018,0.12722735
3019,0.110355236
3020,0.27992722
3021,0.050252832
3022,0.17226714
3023,0.47691292
3024,0.080141895
3025,0.23155352
3026,0.13026766
3027,0.504788
3028,0.4313018
3029,0.15247776
3030,0.21569122
3031,0.1605016
3032,0.21096326
3033,0.04253155
3034,0.1874638
3035,0.085841954
3036,0.5947366
3037,0.04857662
3038,0.18954381
3039,0.1650295
3040,0.0942034
3041,0.1451642
3042,0.07375946
3043,0.15757304
3044,0.32052213
3045,0.099823095
3046,0.11863299
3047,0.051138837
3048,0.06608077
3049,0.045928583
3050,0.030699546
3051,0.115262486
3052,0.114246964
3053,0.35129198
3054,0.080565125
3055,0.18620272
3056,0.123750806
3057,0.07144643
3058,0.38309437
3059,0.10105767
3060,0.29753274
3061,0.153542
3062,0.39037132
3063,0.4393234
3064,0.09234013
3065,0.2105761
3066,0.2183424
3067,0.06527949
3068,0.25050503
3069,0.09419843
3070,0.26371303
3071,0.108044714
3072,0.08973295
3073,0.087021485
3074,0.33510017
3075,0.08224997
3076,0.2259586
3077,0.10477145
3078,0.21355213
3079,0.055153348
3080,0.13592115
3081,0.071406
3082,0.35609046
3083,0.19418576
3084,0.3973743
3085,0.10338767
3086,0.18659659
3087,0.44191313
3088,0.16319934
3089,0.12354931
3090,0.5177515
3091,0.122083254
3092,0.11652081
3093,0.19162084
3094,0.041227125
3095,0.15942045
3096,0.14785941
3097,0.12422778
3098,0.31647027
3099,0.09344721
3100,0.12232069
3101,0.17245871
3102,0.11305576
3103,0.08500991
3104,0.21991476
3105,0.17665647
3106,0.38197717
3107,0.1739566
3108,0.03459796
3109,0.07449526
3110,0.82131076
3111,0.21400224
3112,0.21577947
3113,0.11490035
3114,0.07541796
3115,0.27507147
3116,0.07814018
3117,0.11699567
3118,0.27367926
3119,0.096699834
3120,0.035864666
3121,0.17144533
3122,0.11922198
3123,0.09151766
3124,0.2641446
3125,0.19713353
3126,0.08531034
3127,0.38258287
3128,0.07859942
3129,0.24872969
3130,0.10497648
3131,0.1089794
3132,0.053961534
3133,0.1386426
3134,0.06133565
3135,0.25147077
3136,0.39756405
3137,0.123974055
3138,0.10092875
3139,0.07147701
3140,0.10120555
3141,0.17438439
3142,0.34455734
3143,0.41568705
3144,0.07082728
3145,0.17888337
3146,0.06442827
3147,0.05449206
3148,0.127575
3149,0.12364954
3150,0.19758841
3151,0.103628084
3152,0.57153976
3153,0.12550399
3154,0.061919346
3155,0.07193865
3156,0.14979562
3157,0.0910684
3158,0.40945423
3159,0.089143984
3160,0.09570777
3161,0.12289958
3162,0.08470224
3163,0.09659632
3164,0.365011
3165,0.1684886
3166,0.10395576
3167,0.27888978
3168,0.10171742
3169,0.08958396
3170,0.120943636
3171,0.042250406
3172,0.25451005
3173,0.14159846
3174,0.18857363
3175,0.23178513
3176,0.23372938
3177,0.26032656
3178,0.1637382
3179,0.04426944
3180,0.037741944
3181,0.1362605
3182,0.1286193
3183,0.055547126
3184,0.10935306
3185,0.16692258
3186,0.116682485
3187,0.050734296
3188,0.13924438
3189,0.15805677
3190,0.3068705
3191,0.1518425
3192,0.12243578
3193,0.121973224
3194,0.19149347
3195,0.32112616
3196,0.19360358
3197,0.045999184
3198,0.2140117
3199,0.096966915
3200,0.2861031
3201,0.25953752
3202,0.15548731
3203,0.19693612
3204,0.13577284
3205,0.041606035
3206,0.054170385
3207,0.357709
3208,0.07816453
3209,0.09247486
3210,0.4452571
3211,0.15593201
3212,0.0777202
3213,0.056083936
3214,0.058785487
3215,0.32787248
3216,0.08164207
3217,0.34807524
3218,0.10930872
3219,0.060324103
3220,0.065185696
3221,0.51842237
3222,0.16478448
3223,0.13303833
3224,0.04602737
3225,0.09028652
